見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,10
非常に,ひじょうに,非常だ,形容詞,*,代表表記:非常だ/ひじょうだ,,死骸盗賊,,0,10
古風な,こふうな,古風だ,形容詞,*,代表表記:古風だ/こふうだ,,死骸盗賊,,0,10
棟門,棟門,棟門,名詞,地名,自動獲得:Wikipedia 読み不明 Wikipedia上位語:門/もん,,死骸盗賊,,0,10
が,が,が,助詞,格助詞,NIL,,死骸盗賊,,0,10
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,10
ギイ,ぎい,ギイ,名詞,普通名詞,代表表記:ギイ/ぎい 自動獲得:テキスト 副詞識別,,死骸盗賊,,0,10
と,と,と,助詞,格助詞,NIL,,死骸盗賊,,0,10
開いて,あいて,開く,動詞,*,代表表記:開く/あく 反義:動詞:閉じる/とじる;動詞:閉まる/しまる 自他動詞:他:開ける/あける,,死骸盗賊,,0,10
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,10
門,もん,門,名詞,普通名詞,代表表記:門/もん カテゴリ:場所-施設 漢字読み:音,,死骸盗賊,,0,10
に,に,に,助詞,格助詞,NIL,,死骸盗賊,,0,10
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,10
そぐ,そぐ,そぐ,動詞,*,代表表記:そぐ/そぐ 自他動詞:自:そげる/そげる,,死骸盗賊,,0,10
わ,わ,わ,助詞,終助詞,NIL,,死骸盗賊,,0,10
ぬ,ぬ,ぬ,助動詞,*,NIL,,死骸盗賊,,0,10
一,いち,一,名詞,数詞,カテゴリ:数量,,死骸盗賊,,0,10
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,死骸盗賊,,0,10
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,10
洋服,ようふく,洋服,名詞,普通名詞,代表表記:洋服/ようふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,死骸盗賊,,0,10
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,死骸盗賊,,0,10
が,が,が,助詞,格助詞,NIL,,死骸盗賊,,0,10
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,10
影,かげ,影,名詞,普通名詞,代表表記:影/かげ カテゴリ:抽象物 漢字読み:訓,,死骸盗賊,,0,10
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,10
様,よう,様,名詞,副詞的名詞,代表表記:様/よう,,死骸盗賊,,0,10
に,に,に,助詞,格助詞,NIL,,死骸盗賊,,0,10
姿,すがた,姿,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,,死骸盗賊,,0,10
を,を,を,助詞,格助詞,NIL,,死骸盗賊,,0,10
現わした,あらわした,現わす,動詞,*,代表表記:現す/あらわす 反義:動詞:隠す/かくす 自他動詞:自:現れる/あらわれる,,死骸盗賊,,0,10
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,10
「,「,「,特殊,括弧始,NIL,,死骸盗賊,,0,11
うまく,うまく,うまい,形容詞,*,代表表記:上手い/うまい 反義:形容詞:下手だ/へただ,,死骸盗賊,,0,11
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,死骸盗賊,,0,11
か,か,か,助詞,終助詞,NIL,,死骸盗賊,,0,11
」,」,」,特殊,括弧終,NIL,,死骸盗賊,,0,11
非常に,ひじょうに,非常だ,形容詞,*,代表表記:非常だ/ひじょうだ,,死骸盗賊,,0,11
低い,ひくい,低い,形容詞,*,代表表記:低い/ひくい 反義:形容詞:高い/たかい,,死骸盗賊,,0,11
囁き,ささやき,囁き,名詞,普通名詞,代表表記:囁き/ささやきv 連用形名詞化:囁く/ささやく 補文ト,,死骸盗賊,,0,11
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,,死骸盗賊,,0,11
だ,だ,だ,判定詞,*,NIL,,死骸盗賊,,0,11
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,11
「,「,「,特殊,括弧始,NIL,,死骸盗賊,,0,12
うまく,うまく,うまい,形容詞,*,代表表記:上手い/うまい 反義:形容詞:下手だ/へただ,,死骸盗賊,,0,12
行き,いき,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,死骸盗賊,,0,12
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,死骸盗賊,,0,12
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,12
だが,だが,だが,接続詞,*,代表表記:だが/だが,,死骸盗賊,,0,13
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,13
葬式,そうしき,葬式,名詞,普通名詞,代表表記:葬式/そうしき ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,,死骸盗賊,,0,13
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,13
四,よん,四,名詞,数詞,カテゴリ:数量,,死骸盗賊,,0,13
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,,死骸盗賊,,0,13
から,から,から,助詞,格助詞,NIL,,死骸盗賊,,0,13
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,死骸盗賊,,0,13
まで,まで,まで,助詞,格助詞,NIL,,死骸盗賊,,0,13
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,13
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,死骸盗賊,,0,13
に,に,に,助詞,格助詞,NIL,,死骸盗賊,,0,13
怪しま,あやしま,怪しむ,動詞,*,代表表記:怪しむ/あやしむ,,死骸盗賊,,0,13
れ,れ,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,死骸盗賊,,0,13
ぬ,ぬ,ぬ,助動詞,*,NIL,,死骸盗賊,,0,13
様に,ように,様だ,助動詞,*,NIL,,死骸盗賊,,0,13
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,13
グルグル,ぐるぐる,グルグル,副詞,*,代表表記:グルグル/ぐるぐる スル接続可能,,死骸盗賊,,0,13
走り,はしり,走る,動詞,*,代表表記:走る/はしる,,死骸盗賊,,0,13
廻って,まわって,廻る,動詞,*,代表表記:回る/まわる 自他動詞:他:回す/まわす 付属動詞候補（基本） 付属動詞候補（タ系）,,死骸盗賊,,0,13
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,死骸盗賊,,0,13
の,の,の,名詞,形式名詞,NIL,,死骸盗賊,,0,13
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,13
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,13
大抵,たいてい,大抵,副詞,*,代表表記:大抵/たいてい 数量修飾,,死骸盗賊,,0,13
じゃ,じゃ,じゃ,助詞,副助詞,標準:で/で+は/は,,死骸盗賊,,0,13
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,死骸盗賊,,0,13
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,死骸盗賊,,0,13
ん,ん,ぬ,助動詞,*,NIL,,死骸盗賊,,0,13
ぜ,ぜ,ぜ,助詞,終助詞,NIL,,死骸盗賊,,0,13
」,」,」,特殊,括弧終,NIL,,死骸盗賊,,0,13
葬儀,そうぎ,葬儀,名詞,普通名詞,代表表記:葬儀/そうぎ ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,,死骸盗賊,,0,13
車,くるま,車,名詞,普通名詞,代表表記:車/くるま ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:訓,,死骸盗賊,,0,13
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,13
運転手,うんてんしゅ,運転手,名詞,普通名詞,代表表記:運転手/うんてんしゅ ドメイン:交通 カテゴリ:人 人名末尾,,死骸盗賊,,0,13
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,13
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,13
運転,うんてん,運転,名詞,サ変名詞,代表表記:運転/うんてん ドメイン:交通 カテゴリ:抽象物,,死骸盗賊,,0,13
台,だい,台,名詞,普通名詞,代表表記:台/だい カテゴリ:人工物-その他 漢字読み:音,,死骸盗賊,,0,13
を,を,を,助詞,格助詞,NIL,,死骸盗賊,,0,13
降り,おり,降りる,動詞,*,代表表記:降りる/おりる 反義:動詞:上がる/あがる;動詞:乗る/のる;動詞:積もる/つもる;動詞:登る/のぼる 自他動詞:他:降ろす/おろす,,死骸盗賊,,0,13
ながら,ながら,ながら,助詞,接続助詞,NIL,,死骸盗賊,,0,13
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,13
まるで,まるで,まるで,副詞,*,代表表記:まるで/まるで,,死骸盗賊,,0,13
泥棒,どろぼう,泥棒,名詞,サ変名詞,代表表記:泥棒/どろぼう カテゴリ:人;抽象物,,死骸盗賊,,0,13
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,13
手下,てした,手下,名詞,普通名詞,代表表記:手下/てした カテゴリ:人,,死骸盗賊,,0,13
みたいな,みたいな,みたいだ,助動詞,*,NIL,,死骸盗賊,,0,13
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,,死骸盗賊,,0,13
を,を,を,助詞,格助詞,NIL,,死骸盗賊,,0,13
利いた,きいた,利く,動詞,*,代表表記:利く/きく,,死骸盗賊,,0,13
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,13
「,「,「,特殊,括弧始,NIL,,死骸盗賊,,0,14
ウフフフフフ,ウフフフフフ,ウフフフフフ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,死骸盗賊,,0,14
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,14
ご,ご,ご,接頭辞,名詞接頭辞,代表表記:御/お,,死骸盗賊,,0,14
苦労,くろう,苦労,名詞,サ変名詞,代表表記:苦労/くろう カテゴリ:抽象物,,死骸盗賊,,0,14
ご,ご,ご,接頭辞,名詞接頭辞,代表表記:御/お,,死骸盗賊,,0,14
苦労,くろう,苦労,名詞,サ変名詞,代表表記:苦労/くろう カテゴリ:抽象物,,死骸盗賊,,0,14
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,14
で,で,で,接続詞,*,代表表記:で/で,,死骸盗賊,,0,15
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,15
仏様,ほとけさま,仏様,名詞,普通名詞,代表表記:仏様/ほとけさま ドメイン:文化・芸術 カテゴリ:人,,死骸盗賊,,0,15
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,15
確かに,たしかに,確かだ,形容詞,*,代表表記:確かだ/たしかだ,,死骸盗賊,,0,15
のっかって,のっかって,のっかる,動詞,*,代表表記:乗っかる/のっかる 自他動詞:他:乗っける/のっける,,死骸盗賊,,0,15
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,死骸盗賊,,0,15
んだろう,んだろう,んだ,助動詞,*,NIL,,死骸盗賊,,0,15
ね,ね,ね,助詞,終助詞,NIL,,死骸盗賊,,0,15
」,」,」,特殊,括弧終,NIL,,死骸盗賊,,0,15
「,「,「,特殊,括弧始,NIL,,死骸盗賊,,0,15
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,死骸盗賊,,0,15
や,や,や,助詞,接続助詞,NIL,,死骸盗賊,,0,15
大丈夫,だいじょうぶ,大丈夫だ,形容詞,*,代表表記:大丈夫だ/だいじょうぶだ,,死骸盗賊,,0,15
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,15
奴,やつ,奴,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,,死骸盗賊,,0,16
等,とう,等,接尾辞,名詞性名詞接尾辞,代表表記:等/とう,,死骸盗賊,,0,16
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,16
まさか,まさか,まさか,副詞,*,代表表記:まさか/まさか,,死骸盗賊,,0,16
金ピカ,きんぴか,金ピカだ,形容詞,*,代表表記:金ピカだ/きんぴかだ,,死骸盗賊,,0,16
自動車,じどうしゃ,自動車,名詞,普通名詞,代表表記:自動車/じどうしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,死骸盗賊,,0,16
が,が,が,助詞,格助詞,NIL,,死骸盗賊,,0,16
二,に,二,名詞,数詞,カテゴリ:数量,,死骸盗賊,,0,16
台,だい,台,接尾辞,名詞性名詞助数辞,代表表記:台/だい 準内容語,,死骸盗賊,,0,16
も,も,も,助詞,副助詞,NIL,,死骸盗賊,,0,16
来よう,来よう,来る,動詞,*,代表表記:来る/くる 反義:動詞:帰る/かえる,,死骸盗賊,,0,16
と,と,と,助詞,格助詞,NIL,,死骸盗賊,,0,16
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,16
知ら,しら,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,,死骸盗賊,,0,16
ぬ,ぬ,ぬ,助動詞,*,NIL,,死骸盗賊,,0,16
もの,もの,もの,名詞,普通名詞,代表表記:物/もの カテゴリ:人工物-その他 漢字読み:訓,,死骸盗賊,,0,16
だ,だ,だ,判定詞,*,NIL,,死骸盗賊,,0,16
から,から,から,助詞,接続助詞,NIL,,死骸盗賊,,0,16
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,16
まんまと,まんまと,まんまと,副詞,*,代表表記:まんまと/まんまと,,死骸盗賊,,0,16
思う,おもう,思う,動詞,*,代表表記:思う/おもう 補文ト,,死骸盗賊,,0,16
壺,つぼ,壺,名詞,普通名詞,代表表記:壺/つぼ カテゴリ:人工物-その他,,死骸盗賊,,0,16
に,に,に,助詞,格助詞,NIL,,死骸盗賊,,0,16
はまり,はまり,はまる,動詞,*,代表表記:はまる/はまる 自他動詞:他:はめる/はめる,,死骸盗賊,,0,16
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,死骸盗賊,,0,16
ぜ,ぜ,ぜ,助詞,終助詞,NIL,,死骸盗賊,,0,16
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,16
いまごろ,いまごろ,いまごろ,名詞,時相名詞,代表表記:今頃/いまごろ カテゴリ:時間,,死骸盗賊,,0,17
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,17
空っぽの,からっぽの,空っぽだ,形容詞,*,代表表記:空っぽだ/からっぽだ 名詞派生:空/から,,死骸盗賊,,0,17
偽,ぎ,偽,名詞,普通名詞,代表表記:偽/ぎ カテゴリ:抽象物 漢字読み:音,,死骸盗賊,,0,17
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,17
棺,ひつぎ,棺,名詞,普通名詞,代表表記:棺/ひつぎ ドメイン:文化・芸術 カテゴリ:人工物-その他,,死骸盗賊,,0,17
が,が,が,助詞,格助詞,NIL,,死骸盗賊,,0,17
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,17
焼場,焼場,焼場,名詞,地名,代表表記:焼場/焼場 地名:日本 DEV:body0,,死骸盗賊,,0,17
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,17
竈,竈,竈,未定義語,その他,未知語:漢字 品詞推定:名詞,,死骸盗賊,,0,17
で,で,で,助詞,格助詞,NIL,,死骸盗賊,,0,17
クスクス,くすくす,クスクス,副詞,*,代表表記:クスクス/くすくす スル接続可能,,死骸盗賊,,0,17
燃えて,もえて,燃える,動詞,*,代表表記:燃える/もえる 自他動詞:他:燃やす/もやす;他:燃す/もす,,死骸盗賊,,0,17
る,る,る,接尾辞,動詞性接尾辞,代表表記:る/る,,死骸盗賊,,0,17
こと,こと,こと,名詞,形式名詞,NIL,,死骸盗賊,,0,17
でしょう,でしょう,だ,判定詞,*,NIL,,死骸盗賊,,0,17
よ,よ,よ,助詞,終助詞,NIL,,死骸盗賊,,0,17
」,」,」,特殊,括弧終,NIL,,死骸盗賊,,0,17
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,死骸盗賊,,0,17
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,17
様子,ようす,様子,名詞,普通名詞,代表表記:様子/ようす カテゴリ:抽象物,,死骸盗賊,,0,17
で,で,で,助詞,格助詞,NIL,,死骸盗賊,,0,17
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,17
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,17
どうやら,どうやら,どうやら,副詞,*,代表表記:どうやら/どうやら,,死骸盗賊,,0,17
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,死骸盗賊,,0,17
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,17
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,17
葬儀,そうぎ,葬儀,名詞,普通名詞,代表表記:葬儀/そうぎ ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,,死骸盗賊,,0,17
場,じょう,場,名詞,普通名詞,代表表記:場/じょう カテゴリ:場所-施設 漢字読み:音,,死骸盗賊,,0,17
から,から,から,助詞,格助詞,NIL,,死骸盗賊,,0,17
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,17
誰,だれ,誰,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,,死骸盗賊,,0,17
か,か,か,助詞,接続助詞,NIL,,死骸盗賊,,0,17
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,17
死骸,しがい,死骸,名詞,普通名詞,代表表記:死骸/しがい カテゴリ:動物-部位,,死骸盗賊,,0,17
を,を,を,助詞,格助詞,NIL,,死骸盗賊,,0,17
盗み,ぬすみ,盗む,動詞,*,代表表記:盗む/ぬすむ,,死骸盗賊,,0,17
出して,だして,出す,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,,死骸盗賊,,0,17
来た,きた,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,死骸盗賊,,0,17
もの,もの,もの,名詞,形式名詞,NIL,,死骸盗賊,,0,17
らしい,らしい,らしい,助動詞,*,NIL,,死骸盗賊,,0,17
。,。,。,特殊,句点,NIL,,死骸盗賊,,0,17
本物,ほんもの,本物,名詞,普通名詞,代表表記:本物/ほんもの カテゴリ:抽象物,,死骸盗賊,,0,18
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,18
葬儀,そうぎ,葬儀,名詞,普通名詞,代表表記:葬儀/そうぎ ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,,死骸盗賊,,0,18
車,くるま,車,名詞,普通名詞,代表表記:車/くるま ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:訓,,死骸盗賊,,0,18
に,に,に,助詞,格助詞,NIL,,死骸盗賊,,0,18
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,18
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,,死骸盗賊,,0,18
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,18
棺,ひつぎ,棺,名詞,普通名詞,代表表記:棺/ひつぎ ドメイン:文化・芸術 カテゴリ:人工物-その他,,死骸盗賊,,0,18
を,を,を,助詞,格助詞,NIL,,死骸盗賊,,0,18
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,18
こちら,こちら,こちら,指示詞,名詞形態指示詞,NIL,,死骸盗賊,,0,18
へ,へ,へ,助詞,格助詞,NIL,,死骸盗賊,,0,18
は,は,は,助詞,副助詞,NIL,,死骸盗賊,,0,18
死骸,しがい,死骸,名詞,普通名詞,代表表記:死骸/しがい カテゴリ:動物-部位,,死骸盗賊,,0,18
の,の,の,助詞,格助詞,NIL,,死骸盗賊,,0,18
入った,はいった,入る,動詞,*,代表表記:入る/はいる 反義:動詞:出る/でる 自他動詞:他:入れる/いれる,,死骸盗賊,,0,18
棺,ひつぎ,棺,名詞,普通名詞,代表表記:棺/ひつぎ ドメイン:文化・芸術 カテゴリ:人工物-その他,,死骸盗賊,,0,18
を,を,を,助詞,格助詞,NIL,,死骸盗賊,,0,18
、,、,、,特殊,読点,NIL,,死骸盗賊,,0,18
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,死骸盗賊,,0,18
か,か,か,助詞,接続助詞,NIL,,死骸盗賊,,0,18
の,の,の,助詞,接続助詞,NIL,,死骸盗賊,,0,18
トリック,とりっく,トリック,名詞,普通名詞,代表表記:トリック/とりっく カテゴリ:人工物-その他,,死骸盗賊,,0,18
で,で,で,助詞,格助詞,NIL,,死骸盗賊,,0,18
うまく,うまく,うまい,形容詞,*,代表表記:上手い/うまい 反義:形容詞:下手だ/へただ,,死骸盗賊,,0,18
