表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
間々,副詞,一般,*,*,*,*,間々,ママ,ママ,一,0,1
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,一,0,1
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,一,0,1
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,1
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
妙,名詞,形容動詞語幹,*,*,*,*,妙,ミョウ,ミョー,一,0,1
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
いろいろ,名詞,形容動詞語幹,*,*,*,*,いろいろ,イロイロ,イロイロ,一,0,1
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一,0,1
暗黒,名詞,一般,*,*,*,*,暗黒,アンコク,アンコク,一,0,1
面,名詞,接尾,一般,*,*,*,面,メン,メン,一,0,1
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,1
通じ,動詞,自立,*,*,一段,連用形,通じる,ツウジ,ツージ,一,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,1
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
例えば,接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,一,0,1
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,一,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,1
女優,名詞,一般,*,*,*,*,女優,ジョユウ,ジョユー,一,0,1
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,一,0,1
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,一,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,1
家,名詞,一般,*,*,*,*,家,イエ,イエ,一,0,1
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,一,0,1
行け,動詞,自立,*,*,五段・カ行促音便,仮定形,行く,イケ,イケ,一,0,1
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,一,0,1
話,名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,一,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,1
つく,動詞,自立,*,*,五段・カ行イ音便,基本形,つく,ツク,ツク,一,0,1
とか,助詞,並立助詞,*,*,*,*,とか,トカ,トカ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
オブシーン・ピクチュア,名詞,一般,*,*,*,*,*,*,*,一,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一,0,1
見せる,動詞,自立,*,*,一段,基本形,見せる,ミセル,ミセル,一,0,1
