表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,128
赤い,形容詞,自立,*,*,形容詞・アウオ段,基本形,赤い,アカイ,アカイ,,地底の森,,20,128
服,名詞,一般,*,*,*,*,服,フク,フク,,地底の森,,20,128
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,地底の森,,20,128
着,動詞,自立,*,*,一段,連用形,着る,キ,キ,,地底の森,,20,128
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,地底の森,,20,128
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,地底の森,,20,128
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,地底の森,,20,128
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,地底の森,,20,128
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,地底の森,,20,128
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,128
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット,,地底の森,,20,128
小僧,名詞,一般,*,*,*,*,小僧,コゾウ,コゾー,,地底の森,,20,128
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,地底の森,,20,128
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,128
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,地底の森,,20,128
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,地底の森,,20,128
自分,名詞,一般,*,*,*,*,自分,ジブン,ジブン,,地底の森,,20,128
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,地底の森,,20,128
着,動詞,自立,*,*,一段,連用形,着る,キ,キ,,地底の森,,20,128
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,地底の森,,20,128
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,128
自分,名詞,一般,*,*,*,*,自分,ジブン,ジブン,,地底の森,,20,128
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,地底の森,,20,128
青い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青い,アオイ,アオイ,,地底の森,,20,128
服,名詞,一般,*,*,*,*,服,フク,フク,,地底の森,,20,128
